Category,Asset Name,Asset Type,Unity Path,Source Package / Folder,Likely Usage,Used In Scene,Scene Path,Notes
"Unknown","SM_Veh_Attach_Plating_13","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_13.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_14","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_14.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_15","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_15.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_16","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_16.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_17","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_17.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_18","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_18.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_19","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_19.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_20","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_20.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_21","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_21.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_22","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_22.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_23","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_23.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_24","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_24.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_25","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_25.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_26","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_26.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_27","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_27.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_28","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_28.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_29","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_29.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_30","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_30.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_31","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_31.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_32","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_32.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_33","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_33.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_34","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_34.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_35","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_35.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_36","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_36.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_37","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_37.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_38","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_38.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_39","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_39.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_40","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_40.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_41","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_41.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_42","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_42.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_43","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_43.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Plating_44","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Plating_44.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Pully_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Pully_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Wall / Floor","SM_Veh_Attach_Roof_Props_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Roof_Props_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Wall / Floor","SM_Veh_Attach_Roof_Props_02","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Roof_Props_02.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Scoop_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Scoop_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Scoop_02","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Scoop_02.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Scoop_03","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Scoop_03.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Spikes_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Spikes_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Spikes_02","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Spikes_02.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Spikes_03","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Spikes_03.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Spoiler_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Spoiler_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Spoiler_02","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Spoiler_02.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_SteeringW_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_SteeringW_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Step_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Step_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_TowHook_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_TowHook_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_Wheel_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_Wheel_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Attach_WheelSpikes_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Attach_WheelSpikes_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_BigRig_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_BigRig_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_BigRig_DumpTray_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_BigRig_DumpTray_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_BigRig_Trailer_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_BigRig_Trailer_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_BigRig_Trailer_Logs_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_BigRig_Trailer_Logs_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_BigRig_Trailer_Logs_Frame_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_BigRig_Trailer_Logs_Frame_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_BigRig_Trailer_Tanker_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_BigRig_Trailer_Tanker_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_BigRig_Trailer_Tanker_Damaged_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_BigRig_Trailer_Tanker_Damaged_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Buggy_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Buggy_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Camper_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Camper_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Car_Medium_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Car_Medium_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Caravan_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Caravan_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_GolfCart_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_GolfCart_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_HotRod_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_HotRod_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_IceCream_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_IceCream_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Moped_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Moped_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Motorbike_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Motorbike_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Motorbike_Apoco_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Motorbike_Apoco_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Muscle_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Muscle_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_NewsVan_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_NewsVan_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Prison_Bus_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Prison_Bus_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Veh_Ute_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Veh_Ute_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_AAGun_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_AAGun_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_AssaultRifle_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_AssaultRifle_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_AssaultRifle_02","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_AssaultRifle_02.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_AssaultRifle_03","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_AssaultRifle_03.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Bat_Metal_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_Bat_Metal_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Bat_Wood_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_Bat_Wood_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Bat_Wood_02","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_Bat_Wood_02.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Baton_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_Baton_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Baton_02","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_Baton_02.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Bomb_GasCan_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_Bomb_GasCan_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Props","SM_Wep_Bomb_Propane_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_Bomb_Propane_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Butcher_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_Butcher_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_ChainSaw_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_ChainSaw_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Cross_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_Cross_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_CrossBow_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_CrossBow_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_CrossBow_Clean_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_CrossBow_Clean_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Crowbar_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_Crowbar_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Crutch_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_Crutch_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_FireAxe_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_FireAxe_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_FlameThrower_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_FlameThrower_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_FlareGun_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_FlareGun_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Flashbang_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_Flashbang_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Grenade_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_Grenade_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Hammer_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_Hammer_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_HuntingRifle_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_HuntingRifle_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_HuntingRifle_Clean_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_HuntingRifle_Clean_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
"Unknown","SM_Wep_Hybrid_01","Model / FBX","Assets/PolygonApocalypse/Models/SM_Wep_Hybrid_01.fbx","PolygonApocalypse","General art asset","No","","Third-party imported asset"
